Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
BT16,0.487,-8.044,112.779,339.1,-12.5,4.9,1,0,0,0
BT17 : BT18,0.487,-8.044,112.779,11.8,-35.9,5.6,1,0,0,0
BT19,0.487,-8.044,112.779,354,-10.8,5.1,1,0,0,0
BT20,0.144,-8.078,112.858,19.5,-35.7,5,1,0,0,0
BT21,0.822,-8.01,112.702,2.7,-8.8,3.8,1,0,0,0
BW01,0.55,-5.738,112.46,11.7,-33.8,5.1,1,0,0,0
BW02,0.55,-5.738,112.46,342.3,-5.7,2.8,1,0,0,0
BW04,0.55,-5.738,112.46,6.9,-21.2,5,1,0,0,0
BW06,0.55,-5.738,112.46,14.6,4.1,2.7,1,0,0,0
BW07,0.55,-5.738,112.46,16.4,-24.9,1.7,1,0,0,0
BW08,0.55,-5.738,112.46,3.4,3.7,4.3,1,0,0,0
Lu02,0.55,-7.656,113.374,6.9,-19.1,2.1,1,0,0,0
Lu03,0.55,-7.656,113.374,6.8,-20.8,3.1,1,0,0,0
Lu04,0.55,-7.656,113.374,4.3,-20.9,3.8,1,0,0,0
Lu05,0.55,-7.656,113.374,7.3,-20,4.1,1,0,0,0
Lurus,0.55,-7.656,113.374,6.3,-20.2,1.6,1,0,0,0
Mb01,0.005,-7.489,110.427,14.5,-14.1,5.5,1,0,0,0
Mb01 : Mb03,0.005,-7.489,110.427,10.5,-14.9,2.8,1,0,0,0
Mb02,0.005,-7.489,110.427,3.6,-33.5,2.7,1,0,0,0
Mb03,0.005,-7.489,110.427,9.6,-15.6,2.4,1,0,0,0
Mb04,0.005,-7.489,110.427,1.1,-1.9,4.5,1,0,0,0
Me01,4.65,-7.069,109.414,1.8,-30.4,3,1,0,0,0
Me01 : Me02,4.65,-7.069,109.414,1.9,-28.4,1.4,1,0,0,0
Me02,4.65,-7.069,109.414,2,-26.7,2.3,1,0,0,0
Me03,6.7,-6.954,108.892,352.2,-30.9,2.5,1,0,0,0
Me04,4.65,-7.136,109.372,350.5,-28.1,2.5,1,0,0,0
Me05,4.65,-7.136,109.372,0.8,-28.4,3.5,1,0,0,0
Me06,0,-7.583,110.418,354.9,-33.4,2.5,1,0,0,0
Me07,4.65,-7.071,109.346,353.7,-4.4,3.3,1,0,0,0
LH24,8.8,-17.446,352.114,318.7,19.5,6.3,1,0,0,0
AP01,9,-17.502,352.124,4.7,-18.3,7.2,1,0,0,0
LH01,9.2,-17.509,352.009,332,8.9,6.3,1,0,0,0
LH02,9.2,-17.509,352.009,324.7,3.5,6.7,1,0,0,0
LH03,9.2,-17.509,352.009,343.5,-8.7,10.7,1,0,0,0
LH05,9.2,-17.509,352.009,1.8,-35.6,4.7,1,0,0,0
LH06,9.2,-17.509,352.009,355.8,-39,4.1,1,0,0,0
LH07,9.2,-17.51,352.009,338.9,-48.1,4.5,1,0,0,0
LH16,9.2,-17.512,352.013,22.1,-13.7,5,1,0,0,0
LH17,9.2,-17.512,352.013,12,-12,4.9,1,0,0,0
LH18,9.2,-17.514,352.014,355.9,-49.8,3.3,1,0,0,0
LH19,9.2,-17.515,352.015,2.8,-64.8,7.5,1,0,0,0
SB01,9.3,-17.604,351.989,17.4,-41.2,4,1,0,0,0
BV10,10.3,-17.683,351.752,353.1,-37.8,7.7,1,0,0,0
BV09,10.3,-17.683,351.752,340.6,-46.4,7.7,1,0,0,0
BV08,10.3,-17.683,351.752,356.4,-6.5,9.7,1,0,0,0
BV07,10.3,-17.683,351.752,349.9,-6.5,5.9,1,0,0,0
BV06,10.3,-17.681,351.751,348.6,-7.4,7.6,1,0,0,0
BV05,10.3,-17.683,351.752,343.8,-4.5,6,1,0,0,0
BV04,10.3,-17.681,351.753,355.3,-7.7,7.5,1,0,0,0
BV03,10.3,-17.681,351.752,345.6,5.5,6.8,1,0,0,0
BV02,10.3,-17.681,351.753,7,-32.3,6.1,1,0,0,0
Akhalkalaki,1.55,41.267,42.565,351,51,2.8,1,0,0,0
Bidara,1.55,42.422,44.025,16,69,4,1,0,0,0
Devdoraki,1.55,42.643,44.173,357,67,5.7,1,0,0,0
Diliska(2),1.55,41.299,43.034,356,59,3.9,1,0,0,0
Gudauri,1.55,42.362,44.025,9,42,5.7,1,0,0,0
Kazbegi,1.55,42.573,44.184,352,51,1.4,1,0,0,0
Korxi (2),1.55,41.359,42.933,17,52,2,1,0,0,0
Kumurdo,1.12,41.311,43.034,28,47,4.5,1,0,0,0
Machavera,1.55,41.262,43.952,19,60,0.9,1,0,0,0
Mleta,1.55,42.312,44.035,332,55,2.5,1,0,0,0
Mnadoni,1.55,42.472,44.034,328,64,4.3,1,0,0,0
Okrokana,1.55,42.462,44.035,17,74,3.5,1,0,0,0
Orozmani (1),1.55,41.182,43.793,358,59,3.9,1,0,0,0
Orozmani (3),1.55,41.182,43.793,42,65,4.7,1,0,0,0
Sagamo (3),1.55,41.138,42.815,348,63,4.2,1,0,0,0
Tkarcheti,1.55,42.483,44.104,13,47,4.3,1,0,0,0
Zurtaketi (1),1.55,41.291,43.653,2,62,6.2,1,0,0,0
Zurtaketi (3),1.55,41.291,43.653,1,58,3.1,1,0,0,0
TE1,8.9,22.433,255.623,1.1,38.9,5.8,1,0,0,0
TE10,8.9,22.433,255.623,0.1,35.3,4.6,1,0,0,0
TE11,8.9,22.433,255.623,359.2,31.9,5,1,0,0,0
TE12,8.9,22.433,255.623,356.5,37.1,2.4,1,0,0,0
TE13,8.9,22.433,255.623,0.2,37.8,1.8,1,0,0,0
TE14,8.9,22.433,255.623,355.5,34.1,4.1,1,0,0,0
TE15,8.9,22.433,255.623,353.1,35.1,4.6,1,0,0,0
TE16,8.9,22.433,255.623,353.3,34.3,3.3,1,0,0,0
TE17,8.9,22.433,255.623,350.9,35.1,3.5,1,0,0,0
TE18,8.9,22.433,255.623,354.8,40.4,2.6,1,0,0,0
TE19,8.9,22.433,255.623,355.3,33.5,4.3,1,0,0,0
TE2,8.9,22.433,255.623,359.3,44.1,5.1,1,0,0,0
TE3,8.9,22.433,255.623,355.8,44.7,3.6,1,0,0,0
TE4,8.9,22.433,255.623,1.2,44.4,3.9,1,0,0,0
TE5,8.9,22.433,255.623,359.7,39.5,3.9,1,0,0,0
TE6,8.9,22.433,255.623,5.7,34.6,3.1,1,0,0,0
TE7,8.9,22.433,255.623,359.8,37.4,4.4,1,0,0,0
TE8,8.9,22.433,255.623,3.8,27.7,3.8,1,0,0,0
TE9,8.9,22.433,255.623,1.3,32.6,3.5,1,0,0,0
TP 1,8.9,22.433,255.623,356.1,42.8,4.3,1,0,0,0
TP 2,8.9,22.433,255.623,357.1,36.2,3.8,1,0,0,0
TPL1,8.9,22.433,255.623,356.7,39.6,4.6,1,0,0,0
TPL10,8.9,22.433,255.623,1.9,42.4,2.8,1,0,0,0
TPL11,8.9,22.433,255.623,356.6,34.2,4.1,1,0,0,0
TPL12,8.9,22.433,255.623,357.1,31.5,2.4,1,0,0,0
TPL13,8.9,22.433,255.623,1.8,30.3,1.3,1,0,0,0
TPL14,8.9,22.433,255.623,355.1,36.4,3.8,1,0,0,0
TPL15,8.9,22.433,255.623,353.3,36.3,7.1,1,0,0,0
TPL16,8.9,22.433,255.623,353.4,38.4,3.6,1,0,0,0
TPL17,8.9,22.433,255.623,353.9,36.4,4.4,1,0,0,0
TPL18,8.9,22.433,255.623,350.2,36.2,1,1,0,0,0
TPL19,8.9,22.433,255.623,358.5,29.2,3.3,1,0,0,0
TPL2,8.9,22.433,255.623,358.2,38.5,2.3,1,0,0,0
TPL3,8.9,22.433,255.623,353.4,41.2,3.8,1,0,0,0
TPL4,8.9,22.433,255.623,352.6,40.5,2.2,1,0,0,0
TPL5,8.9,22.433,255.623,355.8,41.1,1.4,1,0,0,0
TPL6,8.9,22.433,255.623,357.6,38.6,2,1,0,0,0
TPL7,8.9,22.433,255.623,357.8,34.8,6.4,1,0,0,0
TPL8,8.9,22.433,255.623,359.9,37.9,1.9,1,0,0,0
TPL9,8.9,22.433,255.623,0.6,37.1,2.8,1,0,0,0
TPU1,8.9,22.433,255.623,354.2,36.4,5.8,1,0,0,0
TPU2,8.9,22.433,255.623,2.2,33.5,4.1,1,0,0,0
TPU3,8.9,22.433,255.623,356.8,36.5,2.9,1,0,0,0
TPU4,8.9,22.433,255.623,354.2,40.4,3.5,1,0,0,0
TPU5,8.9,22.433,255.623,354.6,37.6,1.5,1,0,0,0
VE07,6.93,20.197,263.908,358.9,22.7,4.5,1,0,0,0
VE10,1.97,19.818,263.457,349.2,24.3,2,1,0,0,0
VE11,3.25,19.892,263.472,338.1,35.4,3.9,1,0,0,0
VE13,2.04,19.723,263.362,357.7,22.2,5.7,1,0,0,0
AN2,5.1,21.108,257.266,4.8,17.1,4.6,1,0,0,0
AN3,5.1,21.108,257.266,2.9,21.6,2,1,0,0,0
AN5,9.83,21.475,257.706,342.6,24.5,4.1,1,0,0,0
AN6,9.83,21.475,257.706,348.5,26,3.3,1,0,0,0
FN1,2.9,20.946,257.035,344,40.8,2.1,1,0,0,0
FN13,9.8,21.484,257.674,342.4,43,3.3,1,0,0,0
FN2,3.18,20.968,257.06,349.2,19.8,5.1,1,0,0,0
FN9,5.44,21.146,257.268,0.1,24.6,1.5,1,0,0,0
M-1,6.25E-05,19.485,257.761,10.7,37.8,3.7,1,0,0,0
M-10,1.72E-02,19.716,258.562,339.7,58.2,3.9,1,0,0,0
M-7,2.90E-02,19.827,258.064,3.6,39.9,4.2,1,0,0,0
S-10,4.07E-03,19.145,260.811,351.8,12.4,6.8,1,0,0,0
S-11,1.02E-02,19.106,260.802,354.6,40.8,4.5,1,0,0,0
S-3,1.89E-02,19.226,260.772,359.1,33.7,4.7,1,0,0,0
S-5,2.19E-02,19.227,260.513,353.3,64.4,3,1,0,0,0
S-6,8.44E-03,19.126,260.492,337.4,55.9,2.7,1,0,0,0
S-7,1.95E-02,19.177,260.562,342.6,16.6,3.6,1,0,0,0
S-9,1.99E-03,19.325,260.801,350.1,35.4,1.8,1,0,0,0
BL+BP,0.48,21.128,202.467,352.3,41.3,4.1,1,0,0,0
FS,0.289,21.211,202.359,356,42.4,5.1,1,0,0,0
HB,0.0434,21.267,202.319,11.5,36.5,2,1,0,0,0
KL,0.0361,21.283,202.373,5.4,34.8,4.2,1,0,0,0
MA,0.43,21.164,202.455,350.6,41.3,3.6,1,0,0,0
MP,0.033,21.313,202.346,10.8,38.9,2.6,1,0,0,0
ND,0.416,21.214,202.372,353.3,15.1,3.8,1,0,0,0
NS,0.416,21.235,202.392,356.2,30.9,4.3,1,0,0,0
PL,0.677,21.113,202.587,355.5,30.6,3.3,1,0,0,0
PU,0.53,21.164,202.447,350.9,31.8,2.4,1,0,0,0
QA,0.068,21.277,202.192,13.4,35.8,2,1,0,0,0
RH,0.068,21.285,202.188,352.7,38.6,5,1,0,0,0
ST,0.58,21.195,202.459,2.2,14.9,4.1,1,0,0,0
HALE,8.19E-03,20.613,203.7,6.2,32.2,2.7,1,0,0,0
HGTA,8.30E-04,20.615,203.665,2.9,33.8,2.6,1,0,0,0
HKAM,4.07E-03,20.704,203.627,1.5,38.5,6.1,1,0,0,0
HLAA,3.02E-03,20.624,203.737,0.2,20.7,5.3,1,0,0,0
HLLL,4.50E-02,20.602,203.701,0.4,43.7,2.8,1,0,0,0
HMAK,3.54E-03,20.624,203.627,349.8,38.7,2.5,1,0,0,0
HNAE,2.18E-03,20.684,203.666,5.8,31.8,3.6,1,0,0,0
HWHL,9.20E-04,20.725,203.636,359.8,48.6,2.9,1,0,0,0
HWKW,1.90E-02,20.64,203.556,359.4,43.1,3.6,1,0,0,0
KU,7.03E-01,20.531,204.056,0.7,36.6,7.6,1,0,0,0
az01,0.00091,37.807,334.173,11.9,29.3,3.6,1,0,0,0
az02,0.021,37.804,334.17,325.1,62.9,4.5,1,0,0,0
az04,0.074,37.852,334.112,5.6,60.7,3.5,1,0,0,0
az09,0.065,37.71,334.479,8.8,17.8,2.1,1,0,0,0
az10,0.093,37.721,334.649,344.4,41.7,3.6,1,0,0,0
az11,0.103,37.825,334.445,12.1,58.5,2.9,1,0,0,0
az12,0.339,37.788,334.542,354,59.6,3,1,0,0,0
az15,0.339,37.74,334.781,11.1,67.4,1.2,1,0,0,0
az20,0.339,37.765,334.78,348.5,47.7,2.7,1,0,0,0
az22,0.339,37.778,334.789,332,69.6,2.5,1,0,0,0
az29,1.01E-03,37.796,334.395,6.5,36.5,1.9,1,0,0,0
az30,4.34E-04,37.822,334.463,3.1,59.1,2.6,1,0,0,0
az31,1.79E-03,37.824,334.436,352.8,57,4,1,0,0,0
az32,4.99E-03,37.831,334.454,346,54.5,6.6,1,0,0,0
az33,8.70E-03,37.766,334.439,352.5,40,2.2,1,0,0,0
az34,6.52E-03,37.736,334.454,358,56.4,2.4,1,0,0,0
az36,2.80E-03,37.807,334.333,11.3,54,2.2,1,0,0,0
az37,2.46E-03,37.808,334.317,2,48.2,1.7,1,0,0,0
az38,3.45E-04,37.745,334.393,20.1,47.1,2.1,1,0,0,0
GA03,1.5,-1.059,269.79,354,-7.4,5.1,1,0,0,0
GA05,1.5,-1.059,269.79,340.3,-0.9,8.5,1,0,0,0
GA06,1.5,-1.058,269.794,352,3.4,5.6,1,0,0,0
GA09,1.5,-1.059,269.798,343.6,-3.2,3.6,1,0,0,0
GA11,1.5,-1.066,269.781,354.4,-4.4,5.2,1,0,0,0
GA12,1.5,-1.067,269.778,344,2.4,4.3,1,0,0,0
GA30,1.5,-0.998,269.642,356.3,-4.9,4.6,1,0,0,0
GA31,1.5,-0.999,269.639,358.8,-9.5,5.8,1,0,0,0
GA33,1.5,-0.721,268.679,345.7,-0.5,5,1,0,0,0
GA34,1.5,-0.72,268.678,346.1,2.8,3.7,1,0,0,0
GA35,1.5,-0.717,268.678,346.2,3.6,3.1,1,0,0,0
GA40,1.5,-0.73,268.676,351.2,-13,3.9,1,0,0,0
GA44,1.5,-0.712,268.681,352.4,-1.1,3.9,1,0,0,0
GA45,1.5,-0.71,268.682,350.1,-0.4,4.5,1,0,0,0
GA48,1.5,-0.691,268.684,354.4,23.5,1.6,1,0,0,0
GA49,1.5,-0.672,268.703,359,-4.4,2.9,1,0,0,0
GA50,1.5,-0.657,268.706,358.7,-9.3,3.3,1,0,0,0
GA58,1.5,-0.8,268.677,6.7,3.2,4.7,1,0,0,0
GA59,1.5,-0.793,268.682,1.8,1.5,4.1,1,0,0,0
GA60,1.5,-1.383,268.846,351.7,12.9,6.9,1,0,0,0
GA69,1.5,-1.368,268.817,1.7,4.6,8.4,1,0,0,0
GA72,1.5,-1.368,268.816,4.9,5.1,6,1,0,0,0
GA74,1.5,-1.355,268.762,8.9,-7.2,3.3,1,0,0,0
HGC1,6.66E-03,27.962,344.526,-7.8,38.6,2.3,1,0,0,0
HGC10,2.63E-03,28.042,344.557,-12.6,26,4.7,1,0,0,0
HGC11,6.64E-03,28.016,344.442,-1.3,30.3,5.2,1,0,0,0
HGC12,2.59E-03,28.057,344.499,20.4,50.7,3.6,1,0,0,0
HGC13,1.97E-03,28.042,344.516,-5.8,22,3.1,1,0,0,0
HGC14,2.59E-03,28.084,344.389,17.8,47.4,3.2,1,0,0,0
HGC15,2.00E-03,27.956,344.446,-14.9,36.8,3.6,1,0,0,0
HGC16,3.19E-03,28.034,344.362,11.8,42,4.5,1,0,0,0
HGC17,3.02E-03,28.044,344.357,7,46,6.2,1,0,0,0
HGC18,3.26E-03,28.057,344.334,3,48,2.2,1,0,0,0
HGC19,3.87E-03,28.039,344.391,-11.6,24.4,4.8,1,0,0,0
HGC2,6.68E-03,27.987,344.506,3.5,28.2,3.8,1,0,0,0
HGC20,2.93E-03,28.081,344.317,9.4,44.8,3.1,1,0,0,0
HGC21,2.97E-03,28.072,344.319,9.7,45.2,2.9,1,0,0,0
HGC22,1.26E-02,27.95,344.528,-6.6,48,3.2,1,0,0,0
HGC3,8.76E-03,27.975,344.505,-3,36.7,3.2,1,0,0,0
HGC4,6.66E-03,27.971,344.514,9,47.4,5.2,1,0,0,0
HGC6,2.60E-03,28.031,344.539,12.5,53.8,2.9,1,0,0,0
HGC7,2.60E-03,28.926,344.551,15.9,48.4,3.6,1,0,0,0
HGC8,2.60E-03,28.024,344.554,11,50.7,2.4,1,0,0,0
HGC9,2.60E-03,28.026,344.539,13.2,48.8,3.4,1,0,0,0
TT07-43,1.39E-02,28.319,343.365,1.6,46,2.8,1,0,0,0
TT1,4.00E-03,28.251,343.254,-11.2,37.3,2.6,1,0,0,0
TT14,8.31E-03,28.381,343.241,-5.4,36.7,4.2,1,0,0,0
TT15,3.05E-04,28.374,343.217,0.4,57.2,2,1,0,0,0
TT3,9.56E-04,28.277,343.247,6.7,40.5,2.6,1,0,0,0
TT4,4.61E-04,28.287,343.208,-4,48.7,2.9,1,0,0,0
TT40,6.21E-03,28.301,343.252,-5.2,41.4,5.1,1,0,0,0
TT41,2.68E-03,28.316,343.186,4.2,37.3,5.5,1,0,0,0
TT42,1.52E-02,28.319,343.184,0.5,32.8,4.6,1,0,0,0
TT43,1.39E-02,28.319,343.365,3.7,45,5.2,1,0,0,0
TT44,5.97E-03,28.324,343.401,-11.9,37.4,1.7,1,0,0,0
TT45,5.55E-03,28.322,343.337,2.6,44.7,3.1,1,0,0,0
TT46,2.59E-03,28.322,343.289,-8.2,34.9,4.3,1,0,0,0
TT52,9.27E-03,28.36,343.341,-4.9,37.5,2.6,1,0,0,0
TT6,1.31E-02,28.311,343.406,-4.9,57.3,7,1,0,0,0
TT7,1.39E-02,28.319,343.365,-0.9,48,2.9,1,0,0,0
TT9,2.04E-03,28.382,343.264,-3.2,43.5,3.3,1,0,0,0
VU20,0.1,38.361,14.966,3.3,49,3.7,1,0,0,0
VU23,0.12,38.359,14.961,357.4,43.1,3.2,1,0,0,0
VU24,0.12,38.359,14.961,359.6,43.1,5.5,1,0,0,0
VU26,0.12,38.359,14.961,356.5,47.2,2.5,1,0,0,0
VU27,0.12,38.359,14.961,5.3,49,4.1,1,0,0,0
VU28,0.12,38.359,14.961,347.1,47.8,6.4,1,0,0,0
VU32,0.12,38.359,14.961,359.5,43.6,4.7,1,0,0,0
VU33,0.12,38.359,14.961,3.3,48.5,4.5,1,0,0,0
VU35,0.101,38.361,14.966,359.7,48.8,4,1,0,0,0
VU36b,0.12,38.359,14.961,356,49.6,3.2,1,0,0,0
VU37,0.12,38.359,14.961,347.5,53.5,2.5,1,0,0,0
VU38,0.12,38.359,14.961,355.7,56,6.3,1,0,0,0
VU39,0.135,38.357,14.958,353,53.8,4,1,0,0,0
HN01,3.1,20.667,203.565,5.6,28.7,3.2,1,0,0,0
HN02,3.1,20.667,203.565,6.4,16.3,2.7,1,0,0,0
HN11,3.1,20.667,203.565,2.1,19.9,3.4,1,0,0,0
HN16,3.1,20.667,203.565,2.9,15,3.5,1,0,0,0
HN18,3.1,20.667,203.565,1.6,16.7,2.6,1,0,0,0
HN19,3.1,20.667,203.565,1.7,18.6,5.5,1,0,0,0
HN20,3.1,20.667,203.565,1.2,19.4,4.2,1,0,0,0
HN21,3.1,20.667,203.565,2,17.7,3.7,1,0,0,0
HN22,3.1,20.667,203.565,2.9,20,5,1,0,0,0
HN23,3.1,20.667,203.565,3.8,15.6,3.8,1,0,0,0
HN24,3.1,20.667,203.565,2.1,19.4,2,1,0,0,0
HN25,3.1,20.667,203.565,1.2,16,1.5,1,0,0,0
HN26,3.1,20.667,203.565,2.1,14.8,2.6,1,0,0,0
HN27,3.1,20.667,203.565,5.4,20.8,3.9,1,0,0,0
HN28,3.1,20.667,203.565,7.6,19,4.8,1,0,0,0
HN29,3.1,20.667,203.565,346.7,18.8,1.3,1,0,0,0
HN31,3.1,20.667,203.565,9.9,10.5,3.3,1,0,0,0
HN32,3.1,20.667,203.565,3.6,11.7,3.6,1,0,0,0
HN35,3.1,20.667,203.565,7.1,17.3,2.8,1,0,0,0
HN39,3.1,20.667,203.565,353.5,31.5,3.7,1,0,0,0
HN41,3.1,20.667,203.565,356.9,33.3,3.2,1,0,0,0
HN42,3.1,20.667,203.565,3.9,32,3.3,1,0,0,0
HN43,3.1,20.667,203.565,20.7,29.3,5.1,1,0,0,0
HN44,3.1,20.667,203.565,354.9,35.6,3.6,1,0,0,0
HN45,3.1,20.667,203.565,15.9,35.3,3.9,1,0,0,0
HN46,3.1,20.667,203.565,354.1,29,3.7,1,0,0,0
HN48,3.1,20.667,203.565,359.4,25.8,2.2,1,0,0,0
HN49,3.1,20.667,203.565,357.4,27.7,1.9,1,0,0,0
HN50,3.1,20.667,203.565,358.5,29.2,4,1,0,0,0
HN51,3.1,20.667,203.565,358.5,26.2,4.4,1,0,0,0
HN53,3.1,20.667,203.565,2.7,32.4,5.3,1,0,0,0
HN54,3.1,20.667,203.565,1.8,43,4.7,1,0,0,0
HN56,3.1,20.667,203.565,359.7,24.2,3.8,1,0,0,0
HN57,3.1,20.667,203.565,0.1,26.1,5.9,1,0,0,0
KA02,3.19,20.651,203.587,3.8,37.5,1.4,1,0,0,0
KA04,3.1,20.677,203.535,356.7,1.9,3.3,1,0,0,0
KA06,3.1,20.677,203.535,7.9,13.7,5.5,1,0,0,0
KA07,3.1,20.677,203.535,10.8,11.3,5.6,1,0,0,0
KA09,3.1,20.677,203.535,8.9,5.7,2.6,1,0,0,0
KA10,3.1,20.677,203.535,10.4,12.2,2,1,0,0,0
KA10a,3.1,20.677,203.535,356.5,14.2,2.8,1,0,0,0
KA11,3.1,20.677,203.535,359.8,14.1,4.9,1,0,0,0
KA12,3.1,20.677,203.535,359.7,14.5,3.7,1,0,0,0
KA13,3.1,20.677,203.535,355.4,26.8,6.6,1,0,0,0
KA14,3.1,20.677,203.535,355.8,19,5.4,1,0,0,0
KA15,3.1,20.677,203.535,357.6,29.2,3.7,1,0,0,0
KA16,3.1,20.677,203.535,1.3,29.9,5.5,1,0,0,0
KA17,3.1,20.677,203.535,349.4,33.2,4.7,1,0,0,0
KA18,3.1,20.677,203.535,8.4,20,5.4,1,0,0,0
KA19,3.1,20.677,203.535,12.6,19.1,1.8,1,0,0,0
KA20,3.1,20.677,203.535,12.2,18.7,6.7,1,0,0,0
KA21,3.1,20.677,203.535,15.3,23.3,5.7,1,0,0,0
KA22,3.1,20.677,203.535,6.2,18.3,3.7,1,0,0,0
KA25,3.1,20.677,203.535,0.1,30,6.1,1,0,0,0
KA26,3.1,20.677,203.535,359.8,45.5,4.2,1,0,0,0
KA28,3.1,20.677,203.535,357.9,36.5,6,1,0,0,0
KA29,3.1,20.677,203.535,349.4,37,4.8,1,0,0,0
KA30,3.1,20.677,203.535,358.5,39.8,8.1,1,0,0,0
KA31,3.1,20.677,203.535,3.1,34.2,4.5,1,0,0,0
KA32,3.1,20.677,203.535,0.7,46.6,5.9,1,0,0,0
KA33,3.1,20.677,203.535,359,30.9,5.6,1,0,0,0
KA34,3.1,20.677,203.535,2,38.9,2.8,1,0,0,0
KA36,3.1,20.677,203.535,2.8,21.2,3.3,1,0,0,0
KA37,3.1,20.677,203.535,359.9,28.2,3.7,1,0,0,0
KA38,3.1,20.677,203.535,0.7,32.9,6.5,1,0,0,0
KA39,3.1,20.677,203.535,1,27.7,2.4,1,0,0,0
KA40,3.1,20.677,203.535,4.6,22.3,4.8,1,0,0,0
KA41,3.1,20.677,203.535,0.4,25.9,5.7,1,0,0,0
KA42,3.1,20.677,203.535,1.8,22,3.1,1,0,0,0
KA43,3.1,20.677,203.535,5.1,21.7,5.1,1,0,0,0
KA44,3.1,20.677,203.535,359.1,24.2,2.2,1,0,0,0
KA45,3.1,20.677,203.535,358.6,26.9,3,1,0,0,0
KA46,3.1,20.677,203.535,357.3,27.4,4.4,1,0,0,0
KA47,3.1,20.677,203.535,11.4,36,6.4,1,0,0,0
KA48,3.16,20.66,203.57,11,40,5.2,1,0,0,0
KA51,3.1,20.677,203.535,353.5,19.3,5.8,1,0,0,0
mc02,0.33,-77.804,166.562,328.6,-80,1.7,1,0,0,0
mc03,0.348,-77.793,166.626,352,-82.7,1.9,1,0,0,0
mc04,0.34,-77.793,166.569,352.1,-86.8,3.7,1,0,0,0
mc06,4,-77.414,165.288,13.6,-78.8,3.9,1,0,0,0
mc08,0.65,-77.722,166.59,38.5,-78.3,2.4,1,0,0,0
mc09,0.074,-77.53,166.162,259.9,-82.7,3.2,1,0,0,0
mc10,4,-77.153,164.871,335.3,-78.6,3.6,1,0,0,0
mc100,0.86,-78.202,162.612,9.9,-76.6,2.2,1,0,0,0
mc101,1.07,-78.184,162.572,38.5,-80.6,2.7,1,0,0,0
mc104,0.29,-78.196,163.294,72.1,-77.2,2.8,1,0,0,0
mc107,2.57,-77.929,162.509,96,-84.8,1.7,1,0,0,0
mc108,0.41,-78.193,163.178,69.8,-72.4,3.1,1,0,0,0
mc11,4,-77.153,164.871,327.1,-77.1,2,1,0,0,0
mc111,1.99,-78.008,162.143,47.9,-67.6,1.5,1,0,0,0
mc114,1.62,-78.046,162.255,52.4,-69.7,2.5,1,0,0,0
mc116,1.14,-78.093,162.368,274.6,-81.2,5.3,1,0,0,0
mc118,0.31,-78.197,163.029,58.9,-53.1,5.3,1,0,0,0
mc120,1.76,-78.049,162.515,73.6,-70.6,2.1,1,0,0,0
mc123,1.93,-78.045,163.088,76.1,-82.1,2.8,1,0,0,0
mc125,4.26,-77.807,162.346,345,-67.7,4.9,1,0,0,0
mc126,4,-77.833,162.435,359.4,-79.6,4.9,1,0,0,0
mc127,1.94,-78.044,163.088,326.2,-67.2,1.9,1,0,0,0
mc128,4,-77.794,165.177,36.9,-80.1,2.5,1,0,0,0
mc129,4,-77.798,165.183,22.1,-54.5,2.1,1,0,0,0
mc13,0.055,-77.622,166.379,110.5,-70.6,3.1,1,0,0,0
mc131,4,-77.798,165.179,22.3,-58.1,2.2,1,0,0,0
mc133,4,-77.783,165.19,36.3,-85.7,3.7,1,0,0,0
mc134,9.02,-77.293,163.559,12.5,-84.3,2.1,1,0,0,0
mc135,4,-77.815,165.171,264.1,-77.8,3.4,1,0,0,0
mc14,4,-77.049,167.783,0.9,-80.8,2.4,1,0,0,0
mc140,2.04,-78.055,162.339,343.7,-79.2,2.1,1,0,0,0
mc143,2.08,-78.019,162.204,29.7,-48.6,4.4,1,0,0,0
mc148,0.718,-77.408,166.986,282.1,-80.2,4.8,1,0,0,0
mc152,3.87,-77.308,161.434,327.2,-85.3,1.6,1,0,0,0
mc170,1.03,-77.738,166.343,2.7,-87.2,0.7,1,0,0,0
mc19,4,-77.442,163.892,146.8,-78.4,2.4,1,0,0,0
mc20,0.77,-77.79,164.749,138.7,-77.3,3.4,1,0,0,0
mc200,0.073,-77.53,166.124,296.8,-83.7,3.2,1,0,0,0
mc201,0.089,-77.541,166.177,256.8,-79.6,2.9,1,0,0,0
mc202,0.539,-77.59,166.166,341,-47.1,1.1,1,0,0,0
mc204,0.04,-77.624,166.382,99.4,-75.8,2.6,1,0,0,0
mc207,4,-77.263,165.146,46.8,-70.6,3.5,1,0,0,0
mc208,4,-77.252,165.16,38.1,-66.6,3.2,1,0,0,0
mc209,4,-77.269,165.001,60.3,-61.6,1.8,1,0,0,0
mc210,4,-77.275,165.007,50,-69.5,1.6,1,0,0,0
mc211,4,-77.245,164.974,5,-56,2.2,1,0,0,0
mc215,0.342,-77.431,166.764,341.2,-79.2,1.9,1,0,0,0
mc216,0.508,-77.361,166.623,345.1,-45.2,4.9,1,0,0,0
mc217,0.157,-77.481,167.373,285,-71.5,4.1,1,0,0,0
mc218,0.026,-77.547,166.956,348.6,-82,5.1,1,0,0,0
mc220,0.531,-77.391,166.713,21.9,-82.9,1.9,1,0,0,0
